ID_REF	GSM878100	GSM878101	GSM878102	GSM878103	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
233791_at	41.3	14.2	67.4	27.3	70.4	79.4	12.5	110.3	15.1
233792_at	191.4	117.8	97.7	105.1	158.4	496.8	97.4	194.1	31
233793_at	3.8	22.5	58.6	6.4	28.2	51.9	24.9	88.1	59.3
233794_at	30.2	25	17.2	10.5	24.9	188.1	16.5	43.5	45.6
233795_at	135.3	8.3	86.8	145.1	18.3	226.7	196.8	249.8	108.3
233796_at	47.2	14.4	16.7	34.3	25.6	115.5	13.8	26.9	29.4
233797_s_at	115.1	42.1	95.1	79.6	32.9	109.1	96.4	43.5	76.5
233798_at	32	37.5	56	9	7.3	313.8	29.9	119.7	10.3
233799_at	167.1	187.4	66.8	83	46.6	170.8	103.1	97.9	130.4
233800_at	513.9	8.6	199	260.5	171.6	71.4	33	162.1	24.3
233801_s_at	7.7	42.6	67.3	16.6	36.2	343.6	42.2	31.2	139.1
233802_at	26.6	16.9	15.3	11.6	36.7	81.4	25.1	29.4	21.3
233803_s_at	120.9	157.9	104.4	35.5	362.7	283.1	500.5	224.7	255.6
233804_at	89.6	33.6	7.5	5.9	16.1	101.3	17.9	23	16.1
233805_at	6.1	10.7	9.6	2.3	85	124.5	106	122.4	72.8
233806_at	6.5	53.3	129.5	135	21	333.7	68.5	130	24.4
233807_at	256.8	180	140.1	165.9	21.8	64.2	198.3	40.3	106.8
233808_at	61.7	52.4	39.8	99.6	10.3	30.6	28.6	27.7	14.8
233809_at	259.9	304.9	263.4	307.2	303.1	692.4	296.4	302.2	233
233810_x_at	191.6	225.1	248	112.6	242.4	313.5	392.7	420.3	412
233811_at	192.2	122.5	103.6	75.8	18.1	85	6.2	84.7	133.2
233812_at	31.5	20.1	15.3	15.6	294.8	110.1	40.2	44	37.5
233813_at	4.8	10.5	18	4	15.6	57	7.3	11	4.8
233814_at	75	443	259.4	227.7	343.7	65	916.8	1049.3	691.5
233815_at	4.3	43.5	89.2	25.6	82.5	104.7	11.6	19.9	103.4
233816_at	295.1	138.6	6.2	20.5	122.3	468.3	92.8	64	181.6
233817_at	21.9	44.2	162.4	30.9	233.5	111.6	264.7	74.5	92.3
233818_at	145	121.2	13.6	48.5	40.1	59	4.8	15.4	36.2
233819_s_at	309.3	249.4	180.1	208.1	542.4	430	275.9	268.2	224.4
233820_at	271.1	246.1	277.6	226.2	379.2	139.6	285.8	89.8	345.4
233821_at	38.3	3	27.2	20.1	7.8	27.9	9.2	100.1	2.8
233822_x_at	676.7	1056.6	1.2	5.6	2423.7	1823.9	1329.1	848.1	1224.8
233823_at	12.4	11.7	21.4	21.9	10.2	134.9	73	235.5	297.7
233824_at	727.1	351	245	308.2	178.8	331.1	287.2	368.8	267.7
233825_s_at	1486.6	1218.5	1244.7	1199.2	2352.9	2140.6	3209.6	2574.9	2871.6
233826_at	69	62.4	80.7	92.3	7.6	98	78.8	127	88.7
233827_s_at	309.8	159.4	294	162	710.7	211.2	1759.2	1772.6	1700.1
233828_at	74.4	76.7	4.5	48.3	9.4	56.8	10	91.1	8.3
233829_at	35.6	39.7	148.4	17.8	33	80.2	23.8	45	23.8
233830_at	98.6	38.9	65.6	51.6	4.7	73.3	93.5	104.5	67.9
233831_at	58.5	68.6	87.8	8.6	140.1	289.6	91.2	42.7	116.4
233832_at	247.3	151.6	66.6	157.7	398.9	503	13.7	329.8	242.2
233833_at	229.4	134.9	129.4	204.1	222.9	1320.2	265	287.8	445.1
233834_at	77	108.6	100	7.4	29.3	299.1	90	56.6	144.3
233835_at	20.3	15.6	13.8	22.6	24.6	61.1	18.2	15.1	14.6
233836_at	304	138.3	128.2	125	35.8	301.8	99.2	212.1	109
233837_at	150.5	85.6	222.1	133.3	332.7	633.9	172.8	232.3	51.6
233838_at	24	2.9	11.6	43.2	4.7	243.9	8.4	4.7	30.8
233839_at	86.5	9.8	75.7	41.7	96.4	26	73	77.1	94.5
233840_at	164.5	105.8	25.6	54.9	198.3	71.1	67.9	42.6	32.5
233841_s_at	1000.5	697.4	1090.2	966.6	1041.7	1185.2	1610.9	945.6	1019.2
233842_x_at	2778	3750.2	3437.4	2709.9	3062.7	3045.1	3296.6	2900.7	3313.7
233843_at	223.5	290.9	122.9	70.5	68.1	226.1	26.2	42.6	49.9
233844_at	236.4	142.1	153.3	116.4	106	301.4	167.7	73.2	157.2
233845_at	36	42.2	58.6	48.1	118	10.3	2.2	2	46.8
233846_at	19.1	12.6	13.8	12.3	150.9	376.6	38	41.6	65.9
233847_x_at	10281.2	17537.8	22.2	11.3	16230.9	9203.7	15278	21032.8	16917.2
233848_x_at	74.1	57.5	109.6	22.8	10.7	60.7	13.7	141.5	26.4
233849_s_at	5528.7	4460.7	5027.7	4219.4	3761.3	2875.4	3418.2	3424.1	4101.1
233850_s_at	489.3	136.9	389.2	221.9	557.6	1447	401.3	699.9	442.9
233851_s_at	161.8	184.7	379.7	289.7	583	543.7	567.6	428	738.7
233852_at	1634.9	1663	1162.6	1800.6	1180.6	1239.9	1312.8	1353.1	1476.7
233853_at	48.9	22.5	87.7	89.6	42.9	147.5	123.2	141.4	74.2
233854_x_at	38.4	25.3	38.2	27.2	108.1	307	63.5	115.8	227.4
233855_at	43.1	22.2	55	7.4	47.4	163.8	48.6	85.5	152.4
233856_at	58.3	29.8	73.8	5	118.9	334.2	86.1	76.8	95.3
233857_s_at	145.7	64	63.5	26.8	190.8	237.1	45.9	107.8	155.5
233858_at	57.3	3.6	29.8	5.3	83.4	193.2	47.7	7.7	44.8
233859_at	26.6	14.2	74.8	159.1	41.3	400.5	74.5	136.8	145.9
233860_s_at	21.6	15	14.2	23.3	10.5	82.2	16.9	13	11.4
233861_at	12.9	10.2	14.2	39.8	74.1	228.4	3.3	182.4	6.9
233862_at	109.4	9.7	9	81.2	97.4	242.9	11.1	96.1	11.8
233863_at	97	8.1	34.5	19.3	19.1	307.2	13.1	106.9	7.3
233864_s_at	7677.5	6328.9	6451.7	6661.1	6031.6	4476.4	6591.1	3980.9	5969.8
233865_at	115	25	10.1	13.9	14	78	9.4	74.9	97.5
233866_at	77.5	103.8	167.7	161.6	141.7	160.5	70.4	53.6	93.4
233867_at	446.8	124.6	199.1	155.4	191.4	108.7	177.7	121	213
233868_x_at	747.5	809.4	701.1	89.1	810.9	2347.3	602.9	53	217.8
233869_x_at	242.5	88.9	129.8	128	186.7	244.2	108.3	118.9	36.3
233870_at	815.1	299.8	352.6	533.8	416.6	822.7	370.5	415.9	272.1
233871_at	102.7	3	11.9	13.4	157	457.5	48.4	109.4	179.9
233872_x_at	81.2	10.2	3.4	24.4	7.3	41.4	11.7	19.1	24.4
233873_x_at	1208	1754.4	1912.5	1772.1	1192.8	820.9	874.8	1260.8	913.5
233874_at	456.1	254.8	357.9	154.6	289.7	685.5	257.1	303.3	232
233875_at	121.3	78.5	29	23.6	20.2	143.3	44.8	4.5	43.8
233876_at	260.4	113.6	79.6	69.5	118.4	63.4	118.9	53.5	67
233877_at	251.9	31.3	28.7	22.1	23.3	112.6	32.9	97.9	36.3
233878_s_at	661.7	1077.5	1132.9	1382.7	1863.7	1599.5	3067.7	3487.3	3320.9
233879_at	81.2	14	4.7	40.3	4.6	61.5	32.1	54.7	5.9
233880_at	89.9	193.3	122.8	102.4	57.4	65.1	163.2	199.2	283
233881_s_at	192	148.5	203.8	276.7	490.8	141.2	782.8	354.9	528.6
233882_s_at	14	65.6	6.5	20.1	139.8	99.7	15.2	111.5	118.8
233883_at	100.4	160.1	280.3	48.9	40.3	59.3	43.2	25.1	32.7
233884_at	101.7	90.9	57.1	55.7	2.8	74.5	4.5	19.2	4.7
233885_at	168.3	23.3	42.7	24.4	60.9	86.4	12.2	21.6	33
233886_at	66.8	6.3	2.6	19.1	185.2	42.6	66.7	11.5	13.6
233887_at	95	57.5	57.9	76	27.5	130.2	71.5	15.4	135.6
233888_s_at	2035.1	1417.1	1182.1	1583.7	3493.3	2716.3	3526.3	3905.1	3709
233889_at	201.3	153.6	96.2	187.5	44.5	539.5	277.1	587	264.9
233890_at	98.9	69.2	139.7	80.9	21.1	358.1	66.7	202.3	129.7
233891_at	109.8	92	168.7	125.2	228.8	156.8	237.5	245.4	172.2
233892_at	40.1	6.8	10	27.7	46.5	129.1	27.7	16.9	11.9
233893_s_at	1501.4	860.6	1187.2	1578.1	876.8	819.5	715.2	1046	921.7
233894_x_at	19.9	11.1	23	12.2	36.4	75.3	42.6	32.9	36.6
233895_at	16.8	26.4	26.6	29.4	25.1	335.4	50.5	41.3	31.7
233896_s_at	159.2	25.1	169.3	57.9	183.8	146.1	64.7	98.7	126.2
233897_at	98.4	48.4	73.3	23	20.1	184.8	58.5	130.8	49.8
233898_s_at	4656.6	2875.9	3304.1	3612.3	1861.1	1669.7	2218.8	2404.9	1781.8
233899_x_at	666	330.2	394.2	644.3	387.3	320.1	665.7	709.6	535.8
233900_at	6.6	120.7	113.7	127.4	20	54.4	131.2	53.4	124.2
233901_at	100.1	78.2	11	68.2	146	526.9	78.9	60.7	61.6
233902_at	108.1	30.2	8.5	63.6	83.2	409.3	198.5	49.9	33.7
233903_s_at	41.7	118.8	92.2	88.3	5	163.3	5.2	221.3	72.5
233904_at	55.1	67	3.1	7.9	6.1	193.3	31.3	14	16.6
233905_at	163.4	29.5	23.3	24.6	140.2	408.8	98.7	245.8	29.6
233906_at	84.3	51.1	79.2	64.7	70.5	235.4	137.9	95.6	119.2
233907_s_at	97.2	280.5	76.1	672.5	191.4	505.4	49.3	31.3	9.6
233908_x_at	144.5	117.1	15.4	55.9	15.9	375.6	17.9	45.3	114.6
233909_at	22.8	121.8	92.8	112.4	189.3	298.4	115.3	24.2	29
233910_at	12.7	6.9	43.3	21.7	136.6	95.8	10.9	21	9.7
233911_s_at	195.1	140.9	145.6	77.4	16.1	676.7	10.1	109.1	126.5
233912_x_at	476.6	275.3	185.6	234.8	14.4	41.4	96.1	265.6	164.8
233913_at	6.3	9.7	22.3	14.9	25.2	310.4	13.9	20.1	8.7
233914_s_at	861.3	356.9	381.9	329.7	268.2	506.7	125.3	347.3	255.5
233915_at	9.2	156.8	66.7	9.5	13.4	67.8	25.1	76.8	7.7
233916_at	19.2	83.1	73.1	101.2	76.9	201.3	73.1	6	17.5
233917_s_at	106.3	346.6	631.3	284.4	996.6	1279.7	1768.4	1650.4	1314.6
233918_at	228.4	86	195	178.9	105.7	118.3	11.7	378.6	42.4
233919_s_at	475.5	788.3	596.9	890.4	830.3	1306.8	651.7	838.8	778.4
233920_at	24.3	122.7	50.2	18.4	43.8	679	11.1	163	33
233921_s_at	188.3	102.9	71.3	129.5	141	154.5	121.1	123.4	123.5
233922_at	17.1	7	10.7	6.8	11.9	68.7	9.8	12	8.2
233923_at	81.3	18.8	25.2	11.1	25.8	46.5	8.3	13.5	126.8
233924_s_at	82.4	166	250.8	337.3	189.6	515.8	314.5	378.8	339.1
233925_at	149.8	65.6	63.7	30.9	92.6	70.7	201.3	83.7	113.4
233926_at	63.5	45.6	4.6	71.7	3.4	129.3	133.7	153.6	82.9
233927_at	12	71.2	42.4	44.4	82.3	17	6.5	134	93.7
233928_at	5.5	30.2	94.6	25.3	49.3	70.1	142.4	188.9	148.1
233929_x_at	2232.7	1289.7	1341.2	1041.4	3067.4	3257.6	2817.2	3205.2	2112.8
233930_at	144.4	128.4	121.2	112.2	194.7	147.4	209.7	187.5	113.6
233931_at	339.2	235.3	209.2	216.3	314.5	161.1	223.9	185.6	291.5
233932_at	24.6	33.4	58.4	20.4	114	93.9	115.4	4.4	4
233933_s_at	546.6	409.4	483.1	468.4	1567.5	1451.7	1349.6	1753.5	1274.1
233934_at	67.8	30	111.9	37.3	96.7	100.4	116.6	117.1	37.1
233935_at	121.6	24.4	113.6	23.3	10.6	388	88.1	158.3	36.2
233936_s_at	4751	3566.5	3073.6	3195.1	2547.5	2361.7	2067.9	3111.1	2289.5
233937_at	285.8	70.5	108.6	60.3	22.3	192.5	98.5	101.9	26.5
233938_at	135.8	140.9	246.3	234.8	212.8	262.1	360.7	276.1	45.1
233939_at	28.1	10	34.7	16.3	40.7	85.6	29.6	31.1	26.9
233940_at	189	170.4	161.9	88.4	240.8	350.8	71.5	235.9	267.4
233941_at	249.5	245.4	210.2	236	268	167	66.1	226.7	254.3
233942_at	48.6	52.2	19.9	7.8	17.9	136.1	14.3	59.4	8.2
233943_x_at	170.3	144.3	34.5	136.7	159.5	294.2	172.5	141.3	36.6
233944_at	245.1	107.4	98	70.7	160.6	318.1	3.9	12	45.1
233945_at	18.6	16.9	72.4	11.4	3.2	101.2	30.8	11.6	43.4
233946_at	341.8	197.1	255.7	305.7	400.7	91.4	238	449.3	182.1
233947_s_at	13.7	7.9	50.1	64.1	14.7	465	13.1	5.5	15.9
233948_at	12.5	21	4.7	41.3	63.7	95.5	9.9	124.2	4.4
233949_s_at	134.3	20.2	14.8	61.9	56.9	82	5.1	50.9	11.9
233950_at	71.5	3.5	37	16.5	19.6	250.3	46.3	149.4	46.8
233951_at	25.1	15.6	9	13.3	105.8	588.6	62.8	118.5	122.4
233952_s_at	2503.5	2023.3	3623.5	1995.6	3943.6	1978.1	2289.3	2967	2740.9
233953_at	5.3	64	77.8	83.7	147.4	61.9	79.3	35.9	24
233954_at	63.4	34.4	5.5	14.6	114.3	72.4	15.4	93.3	37.8
233955_x_at	12758.6	12744.2	13893.5	11817.2	18158.5	13854.6	13666.9	18773.6	15755.4
233956_at	109.3	42.1	24.7	21.3	105.9	179.2	30.4	188.6	42.7
233957_at	120.9	15.2	50.7	48.9	69.3	167.9	75.3	126	7.2
233958_at	137.6	66.7	20.4	8.1	13.2	138.1	165.2	16.7	16.4
233959_at	19.3	19.7	97.7	23.1	43.3	104.5	22.2	143.8	35.8
233960_s_at	73.9	229.6	73.2	95.6	403.4	658.7	519.2	472.3	401.2
233961_at	314.4	60.2	40.2	45.3	180.2	240.9	21.1	85	113
233962_at	15.5	8.7	17.2	24.8	13.3	108.5	9.5	17.6	22
233963_at	70.8	127.9	10	38.9	128.1	146.7	161.1	106.6	230.2
233964_at	203.1	24.2	51.6	94.3	6.7	30.2	18.3	138.9	10.1
233965_at	19.8	35.7	3.2	34.6	9.2	68	45.9	23	14.3
233966_at	311.5	17.6	61.4	71.4	138.9	157.8	133.6	157.1	149.8
233967_at	143.8	71.9	83.1	73.3	171.1	337.9	96.8	157.2	85.9
233968_at	10.7	13.4	27.7	9.9	230.3	179.3	35.4	229	19.5
233969_at	15	3.2	4.6	55.7	8.6	54.3	16.4	9.5	21.9
233970_s_at	1160.1	1306	1373.1	1563.7	1056.9	829.1	774.3	732.1	893.8
233971_at	19.8	136.3	40.9	105.7	104.4	93.2	21.4	76.6	92.9
233972_s_at	17.1	11.6	13.8	8.7	31.7	105.2	24.8	23.4	12.4
233973_at	14.1	81.5	58.9	77.3	32	39.5	10.3	65.3	110.7
233974_s_at	419.2	298.4	223.8	161.7	1695	2024.3	1448.9	1134.1	1154.8
233975_at	11.9	82.3	115.6	113.4	125.2	98.6	20.8	28.1	134.9
233976_at	176.2	172.3	60.3	203.8	177.2	467.2	77.2	60.6	245.2
233977_at	257.9	176.7	227.4	235.9	252.7	713.4	146.7	590.4	163.4
233978_at	9.1	65	67.5	23.5	83.5	652.3	37.7	34.2	33.2
233979_s_at	59.2	15.4	7	13	142.3	60	53.8	41.6	92
233980_s_at	42.7	97.9	13.1	140.8	93.5	774.9	31.3	45.6	32.6
233981_at	29.9	70.1	64.9	99.5	9.6	59.2	15.9	64.1	6.9
233982_x_at	1430.7	1642.3	2007.6	1572.6	1868.9	2009.2	1570.5	2256.5	2270.4
233983_at	81.8	54.9	41.5	132.7	99.6	201.6	47.1	12.6	39.7
233984_at	135.4	132.1	135.2	160	157.4	433.8	62.7	110.6	177.7
233985_x_at	9.8	46.7	12.1	20.1	13.4	67.4	8.3	12.2	24.5
233986_s_at	402.3	326.2	241.4	297.6	235.3	447.3	232.5	246.1	405.5
233987_at	114.3	159.2	25.6	16.5	41.9	586.8	39.2	100.2	38.6
233988_x_at	11.8	34.1	91.3	75.2	220.3	122.9	17.5	173	75.3
233989_at	46.4	54.2	4.7	42.7	44.5	41.1	18.1	22.4	7.6
233990_at	68.9	74.2	99.3	52.2	62.9	398	240.9	193.5	249.3
233991_at	19.8	171.3	13.5	15.1	46	122.9	24.1	39.8	177.5
233992_x_at	663.4	477.6	423.7	424.4	598.4	923.5	739.5	836.7	897.9
233993_at	17.2	126.3	33	68.8	56.8	53.5	109.7	42.3	58.2
233994_at	3.9	4.8	3.3	11.5	76.4	32.2	5.8	5.5	120.9
233995_at	473.2	171.9	205.8	404.9	269.9	1053	390.7	699.6	395
233996_x_at	56.8	3.9	24.5	5.9	107	11.4	4.9	8.6	3.4
233997_at	175.4	50.5	117.2	145	22	101.9	166.8	18	380.7
233998_x_at	34.1	89	8.9	9.9	12.8	107.6	30.3	38.6	20.5
233999_s_at	136.5	193.7	299.2	400.2	282.9	125.1	444.6	307.9	511.7
234000_s_at	9755	11778.8	8862.9	9071.6	12674.4	9970.5	14597	12683.3	13407.2
234001_s_at	576.6	492.9	492.8	538.1	2209.1	3073.9	1794.8	1933.4	1664.6
234002_at	9.5	8.1	8.1	6.9	19.2	59.2	13.8	24.2	19.7
234003_at	89.7	61.8	104.9	108.4	42.3	117.5	31.1	82.3	91.6
234004_at	163.3	77.1	112.3	99.2	113.8	469.1	261	135.4	113.2
234005_x_at	504.6	554.8	458.7	349.5	678.8	369	512.3	421.5	311.8
234006_s_at	51.9	64.3	55.6	168.8	179.6	257.1	66.9	58.9	98.8
234007_at	15.5	16.7	5.3	11.2	19.9	143.6	12.3	29.5	14.2
234008_s_at	153.5	46.4	24.9	144.1	37.2	116.3	34.5	49.7	71.9
234009_at	52.7	50.4	27.1	24.3	47	104.5	127.7	8.4	39.1
234010_at	8.6	75.4	82.9	95.5	137	167.3	39.2	163.9	106.3
234011_at	105.8	109.1	116.5	69.7	478.1	513.4	54	209.1	148.5
234012_at	35.2	81.8	108	145	150.2	167.2	39.9	190.5	177.8
234013_at	58.1	93	38.7	13.1	85.5	418.5	79.4	79.9	125.2
234014_at	11	12.4	62.9	7.1	23.6	184.2	16.1	122.6	37.3
234015_at	164.5	22.4	113.3	42.8	112.4	129.8	89.3	127.4	171.2
234016_at	12	13.9	20	8.3	69.3	53.6	61.7	20.9	14.7
234017_at	6.3	23.4	95.6	26.2	89.3	42	29.4	96.4	4.1
234018_s_at	131.9	24.5	53.4	74.7	78.3	604.6	84.3	40.1	9.1
234019_at	12.4	3.4	31.9	20.4	26.6	101	6.6	77.2	60.3
234020_x_at	256.5	151.1	196.4	164.1	257.5	351.2	86	211.8	111.5
234021_at	19.6	122.4	23.6	46.6	32.8	72.2	25.7	195.6	51.9
234022_at	84.4	19.5	5.4	7.3	10	84.1	20.9	10.3	35.6
234023_s_at	138.8	155.2	108.3	7.8	21.2	115.3	108.6	19.9	106.1
234024_at	32.4	36.1	30.4	16	33.7	79.1	96.5	86.5	32
234025_at	55.9	60.8	89.5	88.9	15.5	61.2	22.5	38	23.3
234026_at	17.7	25	185.8	101.1	51.4	541.5	49.6	93.7	81.8
234027_at	12.2	5.9	39.7	6.8	7.8	155	26	32.4	9
234028_at	82.1	7.5	11.4	44	99.6	90.3	113.5	11.5	67.8
234029_at	5.5	9.5	21.9	28.6	6	84.8	12.3	28.3	5.3
234030_at	48.2	6.9	75	64.5	118.7	56.3	9.6	3	58.7
234031_at	31.6	15.5	15.9	11.6	23.5	137.4	9.3	14.2	16.2
234032_at	1190.9	569.3	327.6	529	220.7	677.6	110.9	606	415.9
234033_at	472.5	140.2	105.7	113	95	272.8	146.3	113.4	23.1
234034_at	161.2	76.1	41.9	7.5	13.6	277.3	94.8	14.9	101.1
234035_at	22.9	32.8	18.5	20.8	17.9	171.3	10.8	144.3	85.6
234036_x_at	575.3	208.2	135.4	103.7	329.9	287.4	247	260.4	303.1
234037_s_at	56.8	30.3	28.4	94.7	23.2	147.7	60.4	184	26.1
234038_at	9.8	46.6	7.6	5.5	62.2	25.2	19.8	47.2	51.1
234039_at	136.6	79.1	11.8	17.4	80.7	212	143.8	26.5	139.5
234040_at	44.2	70.5	56.1	66.8	8.4	204.6	15.4	3.4	7.7
234041_at	111	5.2	6	9.9	18.4	34.5	3.2	5.7	1.7
234042_at	90.1	59.8	110.9	81.2	66	332.6	13	11.9	58.9
234043_at	164.3	101.8	67.3	60.3	38.8	78.7	10.2	147.5	90.5
234044_at	20.8	17.7	21	10	27.5	169.8	136.7	47	20.2
234045_x_at	26.7	58.3	15.6	37.6	19.8	98.2	11.7	202.4	24.5
234046_at	215.3	126.1	127.4	92.4	82.9	227.5	78.1	371.9	205.3
234047_at	92.9	121.8	53.9	115.9	235.7	213.1	158.5	162	66
234048_s_at	293.7	141.5	125.3	182.7	84.8	209.2	387.1	360.5	254.4
234049_at	15.2	81.4	14.4	9.9	110.4	59.9	9.6	16.5	9.8
234050_at	8.4	3.3	8.6	39.2	89	254.9	50.3	9.2	104.4
234051_at	335.4	690	444.1	591.5	377.1	599.2	574.5	159.2	452
234052_at	138.9	34.7	152	21.5	26	71.8	31.5	46.4	127.7
234053_at	114.8	6.3	32.4	33.8	40.8	356.2	33.5	93.9	200.2
234054_at	29.9	25.4	30.1	24.5	30.1	109.4	144.1	46.4	19.9
234055_s_at	101	199.6	171.5	145	181.4	128	70.2	157.4	83.8
234056_at	84	9.3	87.1	29.7	29.4	116.5	19.3	102.5	266.7
234057_at	43.6	6.4	6.7	29.4	3.4	292.4	113.3	3.5	15.3
234058_at	16.4	15.1	13.7	22.7	30.1	63.8	127.1	248.8	142.1
234059_at	100.4	70	66.3	51.5	79.9	297.3	44.6	126.9	9.5
234060_at	74	57.4	100.4	9.2	16	147.4	18.6	12.1	10
234061_at	104.4	224.4	210.4	84.6	173.2	229.9	53.3	328	324.4
234062_at	57.4	31.3	41.6	73.7	25.9	80.3	51.9	229	111.4
234063_at	50.6	39.6	162.7	136.5	139.2	321.3	223	315.8	171.7
234064_at	7	42.8	57.9	16.9	8.1	66.9	17.4	10.9	19.4
234065_at	78.7	11.4	10.9	37.6	23.3	123	120	97	27.8
234066_at	293.6	98.2	194.6	151.9	118.9	391.9	57.5	218.8	119.3
234067_at	42.8	9.5	50.7	65.9	106.2	322.7	12.3	18.8	44.4
234068_s_at	110.1	138.2	135.5	155.5	3106	2142.6	4588.9	2312.3	3166.8
234069_at	127.1	75	61.9	28.9	165.5	103.5	188	159.8	200.1
234070_at	64.1	143.6	165.6	211.5	21.4	479.2	179.5	54.1	26.4
234071_at	43.6	8	99.3	12.7	8.2	221	34.7	26	39
234072_at	94.4	121	101.4	18.5	136.5	387.5	83.3	59.5	142.2
234073_at	71.4	113.5	105.1	74.6	96	112.1	147.7	161.7	124.7
234074_at	96.9	184.2	246.7	283.2	85.1	246.2	171.5	317	167.6
234075_at	34.7	7.7	2.4	8.5	70.1	55.9	57.8	90.6	67.6
234076_at	115.7	32.4	36.3	67.1	194.8	104	100.3	33.2	30.6
234077_at	313.1	21.4	109.9	88.2	22.7	585.2	38.8	31.4	45.8
234078_at	209.2	14.1	150	30.1	10.7	135.9	122.1	117.7	81.8
234079_at	372.6	116.1	82.5	148.8	101.4	336.7	278	200.2	204.7
234080_at	6.8	7.4	4	3.5	14.7	100.8	42.1	49.9	63.1
234081_at	112.7	79.2	95.9	60.9	86.6	40.7	24.7	49.5	97.1
234082_at	58.3	76	85.1	153.1	258.4	51.3	199.2	779.3	39.7
234083_at	8.8	6.5	20.1	39.6	35.4	126.5	70.9	124.9	17.3
234084_x_at	404.1	283.4	250.2	364.6	257.1	85.6	173.4	336.7	277.1
234085_at	24.2	84.4	24	9.5	114.8	26	9.2	4.2	85.4
234086_at	61.6	8.9	6.9	52.7	22.8	79.3	12.3	17.2	6
234087_at	133.9	53.5	8.3	65.9	12.6	75.8	73.6	99.1	2.7
234088_at	201.7	83.9	149.9	82.3	126.7	284.5	49.2	24	13
234089_at	31.8	10.2	10.7	69.9	21	87.9	10.1	56.9	12.8
234090_at	112.2	77.5	82.4	2.5	67.8	216	77.7	196.3	55.6
234091_at	147.2	178.4	10.9	55.5	248.8	386	193.2	357.3	203.9
234092_s_at	224.2	193.2	110.8	174.5	487.7	479.3	560.5	272.6	237.7
234093_at	59.4	19.8	13.3	46.6	8	31.6	73	55.8	17.1
234094_x_at	154	122.3	41.3	86	85.8	159.1	319.8	58	189.3
234095_at	204.9	75.7	9.1	53.1	107.8	297	127.5	229.9	177.9
234096_at	53.1	7.8	23.1	4.6	21.5	59.5	21.7	93.1	148.7
234097_s_at	13.5	8.5	19	3.2	19	154.5	41.6	4.3	33.8
234098_at	31.6	26.2	33.4	10.5	16.9	144.2	16.7	105.3	123.4
234099_at	187.8	245.1	122.7	131.9	280.5	493.1	201.2	299.6	229.7
234100_at	62	32.2	11.5	58.8	12.8	90.9	54.2	29.5	11.9
234101_at	78.7	39.8	47.2	4.8	94.4	245.4	99.4	106.6	21.8
234102_at	59.8	20.9	10.3	110.2	12.4	105	10.8	51.8	53.8
234103_at	318.9	162.2	105.8	177.2	88.7	306.6	111.6	110.8	2.7
234104_at	27.3	17.6	133.3	80	9.5	124.6	186.8	166.7	37.8
234105_at	133	4.1	3.6	41.3	4.4	43.1	77.1	49.9	39.4
234106_s_at	309	267.1	346.2	281.1	1338.5	1044.5	1768.3	1049	1576.4
234107_s_at	3917	4005.8	5810.1	5769.9	4854	5088	5032.5	7522.5	4540.8
234108_at	12	38	11	30.4	85.7	266.3	33.6	58.6	40
234109_x_at	119.9	51.2	149.3	96.1	230.5	491.3	265	358.7	221.6
234110_at	65.3	8.8	2	42.1	2.5	14.2	21.3	52.8	84.7
234111_at	576.4	932.3	872.7	971.2	523.8	379.4	581.1	583.1	656.3
234112_at	116.8	95.2	61	53.1	21.6	59.3	24.4	144.6	136.8
234113_at	18.5	10.6	19.7	5.8	161.8	85.9	88	25.3	79
234114_at	74	143.4	179.2	89.1	108.7	769.8	187.4	221.7	278.8
234115_s_at	43.2	78.1	38.3	7.1	5.8	163.6	36	125.6	15
234116_at	8.9	10.8	23.6	27	36.1	208.7	22.1	49.6	17.2
234117_at	11.5	4.2	75.9	74.6	77.6	217.3	135.1	15.4	3.4
234118_at	386.1	325	163.8	73.5	103.2	607.5	213.8	214.8	233.9
234119_at	3.6	137.6	16.8	30.3	7.4	56.3	56.2	45.1	104.6
234120_at	87.7	11.3	29.8	30.3	155.6	285.5	83	252.8	134.6
234121_at	107.6	4.4	11.8	13.7	7.7	149.1	5	16.6	8.5
234122_at	20.9	59.3	87.8	57.8	108.2	100.6	17.5	150.7	77.6
234123_at	43	27.4	47.6	36.6	90	121.6	62.1	30.9	101.6
234124_at	21.2	56.6	24.8	162.3	27.5	301.5	12	226.4	84.5
234125_at	75.3	68.3	17.2	39.5	106.3	377.7	25.5	105.6	90.9
234126_at	87.1	35	52.3	50.2	59.4	57.1	59.2	57.7	74.9
234127_at	14.9	184.4	160.1	129	223.3	63.1	95	196.6	200.1
234128_at	169	130.1	143.8	179.9	164.2	650.5	307.5	411.2	400.4
234129_at	195.8	168.4	10.2	38.2	39.3	238.8	40.5	107.7	138.5
234130_at	29.5	75.2	27.8	26	12.9	66	17.3	37.9	28.4
234131_at	102	53.1	45.9	10	201.3	447.4	109.6	128.7	149.1
234132_at	140.2	112.5	33.4	133.2	119.4	131.8	116.7	180	22.2
234133_s_at	88.8	34.4	14.4	110.1	24.2	192.8	8.9	21.6	13.5
234134_at	1.7	4	69.8	34.9	11.6	61.1	25	8.2	71.7
234135_x_at	595.4	442.5	476.1	291.1	726.8	515.2	553.3	554.3	476
